UMAP_1	UMAP_2	Highlight	cell_id
-1.280344913	4.10880619	none	cell42298
4.528098097	6.337993202	none	cell42299
5.539716711	6.072808799	none	cell42300
5.367340078	6.071096954	none	cell42301
4.827857008	6.510085163	none	cell42302
5.275665273	6.244617519	none	cell42303
-1.314681242	8.679542121	none	cell42304
1.964721908	6.328577575	none	cell42305
1.184347143	7.485171852	none	cell42306
-1.512546311	3.507630882	none	cell42307
-5.874502669	9.588104782	none	cell42308
2.415880909	6.44658905	none	cell42309
0.917747845	6.75426012	none	cell42310
1.847333898	7.792789039	none	cell42311
0.588356604	4.361300048	none	cell42312
-1.24777777	6.658243236	none	cell42313
0.462537756	5.951308307	none	cell42314
3.910025587	7.209144649	none	cell42315
-2.594913493	9.84190422	none	cell42316
-1.362055252	8.81091648	none	cell42317
-1.812551389	9.386461791	none	cell42318
3.290948858	6.807456073	none	cell42319
-4.760831843	9.551212844	none	cell42320
1.944173088	7.260876235	none	cell42321
2.543046465	7.121993122	none	cell42322
2.194413414	6.776922283	none	cell42323
-1.555863509	7.188667831	none	cell42324
0.145107617	7.772566375	none	cell42325
3.122744789	6.775123653	none	cell42326
3.537326803	7.153150615	none	cell42327
-1.556927333	8.394195137	none	cell42328
-0.964525709	7.046276149	none	cell42329
-1.218635569	8.291916427	none	cell42330
1.187111845	6.945144233	none	cell42331
-1.863525877	8.520305213	none	cell42332
-1.388825665	9.150977668	none	cell42333
2.703647365	6.946943817	none	cell42334
2.720260372	6.962686595	none	cell42335
3.271411409	6.714304981	none	cell42336
0.896474948	7.098450241	none	cell42337
2.027954807	7.490012226	none	cell42338
2.020870914	7.346949157	none	cell42339
-1.410277257	3.671884355	none	cell42340
-1.452994356	8.806269226	none	cell42341
-2.966362963	9.379928169	none	cell42342
-1.255544613	3.820322093	none	cell42343
4.355180254	6.556031284	none	cell42344
-2.587174664	8.644952354	none	cell42345
1.201331486	6.807611522	none	cell42346
-1.43051971	8.996569213	none	cell42347
4.924948682	6.129913864	none	cell42348
-0.499338681	7.511308727	none	cell42349
2.263673772	7.030277786	none	cell42350
2.222865095	6.577078876	none	cell42351
3.468998899	7.171347198	none	cell42352
2.885484209	7.232819614	none	cell42353
-1.249114464	4.097048816	none	cell42354
0.567295661	6.608328876	none	cell42355
0.487948885	5.208360252	none	cell42356
2.862141599	6.720360813	none	cell42357
0.583340695	3.593733129	none	cell42358
0.269446244	3.748915729	none	cell42359
-4.021676789	10.01114326	none	cell42360
1.383808841	6.83881813	none	cell42361
1.068920722	6.942910251	none	cell42362
0.240517368	5.406894264	none	cell42363
-1.84437407	10.02366978	none	cell42364
2.830715408	5.37815958	none	cell42365
5.533545007	7.856772003	none	cell42366
0.549784233	3.616656599	none	cell42367
0.066345563	4.784616527	none	cell42368
-0.790727268	4.818184432	none	cell42369
-0.083773444	4.697706756	none	cell42370
-5.207215319	8.708412704	none	cell42371
3.095968237	6.472937641	none	cell42372
1.165786614	3.927962837	none	cell42373
1.769762506	4.69736248	none	cell42374
1.439811577	4.224198398	none	cell42375
0.194196274	6.076192913	none	cell42376
2.606918564	6.061409053	none	cell42377
2.212616672	5.23781639	none	cell42378
0.43837296	4.841308174	none	cell42379
0.558108022	4.001275596	none	cell42380
1.358376255	7.271770534	none	cell42381
5.114059438	7.736826477	none	cell42382
1.055774917	5.918162879	none	cell42383
2.471675625	4.984435615	none	cell42384
1.891043176	5.968119201	none	cell42385
-5.051968584	8.840234336	none	cell42386
-3.471585284	9.40986782	none	cell42387
2.281124105	4.510855255	none	cell42388
-0.437098349	4.5503512	none	cell42389
-3.494216452	8.935831603	none	cell42390
1.457232585	5.258215484	none	cell42391
2.510228386	6.940318641	none	cell42392
1.255997052	4.869916973	none	cell42393
-4.388152132	7.778673706	none	cell42394
2.579552641	4.957014617	none	cell42395
5.141772737	6.43435007	none	cell42396
1.760083189	5.50671154	none	cell42397
2.990530481	8.151631889	none	cell42398
-0.354828517	4.814405975	none	cell42399
2.052947035	5.296562728	none	cell42400
-3.213952551	6.288209018	none	cell42401
-5.99326087	9.437647399	none	cell42402
5.131753912	5.920105037	none	cell42403
1.90597104	8.187099037	none	cell42404
2.316760292	5.336786327	none	cell42405
2.43068408	5.441944656	none	cell42406
2.49201416	5.057929573	none	cell42407
1.980904569	7.060051975	none	cell42408
2.304930677	7.272008953	none	cell42409
-0.042328695	8.702783164	none	cell42410
-0.253176714	5.275122222	none	cell42411
2.081116428	4.927426872	none	cell42412
0.395434787	8.137478408	none	cell42413
2.930983534	6.132616577	none	cell42414
0.372430076	3.718648252	none	cell42415
3.836221208	6.995369968	none	cell42416
5.433889856	6.177541313	none	cell42417
3.248869648	5.25123888	none	cell42418
0.137942364	4.56681734	none	cell42419
3.928633203	6.218162116	none	cell42420
0.668939819	4.200842437	none	cell42421
1.286545386	4.263484535	none	cell42422
2.756596794	8.471434173	none	cell42423
2.205501308	4.952330646	none	cell42424
0.054610958	5.882708129	none	cell42425
3.599818458	6.925005016	none	cell42426
3.583242168	7.039791641	none	cell42427
4.184939375	6.032204208	none	cell42428
-0.173584888	7.433945236	none	cell42429
0.104526063	4.525191364	none	cell42430
-0.279289494	8.201593933	none	cell42431
0.058264156	4.30408102	none	cell42432
-1.931313167	6.82599884	none	cell42433
2.849366893	5.51415306	none	cell42434
-0.75519974	8.277505454	none	cell42435
3.020222654	7.963335571	none	cell42436
0.141279926	5.852084217	none	cell42437
4.289562215	8.513211784	none	cell42438
-1.304119358	7.929359016	none	cell42439
-1.179214607	9.783286628	none	cell42440
3.536314001	7.452044544	none	cell42441
0.133450558	7.713214454	none	cell42442
-0.075159262	8.249308166	none	cell42443
1.517535915	4.968271312	none	cell42444
-0.318814362	8.58396202	none	cell42445
-0.004184375	8.674768981	none	cell42446
-1.721037159	8.071889457	none	cell42447
-3.748936663	6.110432205	none	cell42448
1.317533483	3.981206951	none	cell42449
2.003824701	5.054521141	none	cell42450
4.299838056	6.791674194	none	cell42451
2.371875991	5.730234203	none	cell42452
0.651723971	3.395702419	none	cell42453
3.257947197	6.952017841	none	cell42454
1.612300386	4.087248859	none	cell42455
2.369715681	5.62163454	none	cell42456
-0.216210673	5.813927707	none	cell42457
1.166308155	5.099931297	none	cell42458
0.983955612	5.179253635	none	cell42459
1.171955933	4.65529066	none	cell42460
1.194600334	4.116463718	none	cell42461
1.256893029	5.048940238	none	cell42462
0.256162216	5.05427843	none	cell42463
1.856929292	4.977714118	none	cell42464
-0.289104576	4.954765853	none	cell42465
-0.261723796	4.696304378	none	cell42466
4.563062181	6.086720046	none	cell42467
-0.188367779	5.684901294	none	cell42468
0.841902842	3.897783813	none	cell42469
0.875705948	4.657812652	none	cell42470
0.818141927	3.662755784	none	cell42471
3.356525888	5.921188888	none	cell42472
0.028997084	8.415739593	none	cell42473
2.575249662	5.052066383	none	cell42474
2.993944873	4.638007221	none	cell42475
3.424685945	7.445555267	none	cell42476
4.545617571	6.778575	none	cell42477
1.859539261	4.899797496	none	cell42478
0.831056108	5.306882915	none	cell42479
2.300790062	6.002109584	none	cell42480
2.847248306	6.250453529	none	cell42481
4.658280363	6.633762893	none	cell42482
0.60946702	4.088450489	none	cell42483
3.636277189	7.550033626	none	cell42484
1.052624216	8.302340087	none	cell42485
3.426104536	6.231903133	none	cell42486
-1.078431974	4.562207279	none	cell42487
5.149982919	6.275286731	none	cell42488
-0.149155075	8.987141189	none	cell42489
-0.428744177	8.461532173	none	cell42490
5.849140634	5.83807188	none	cell42491
-4.426400194	10.11925846	none	cell42492
-5.971216688	9.611431655	none	cell42493
0.144463946	7.206653175	none	cell42494
1.646212806	5.176180896	none	cell42495
1.458281626	4.307640609	none	cell42496
-0.266322712	7.003907737	none	cell42497
-0.255002278	9.234168586	none	cell42498
-5.609518538	9.686421928	none	cell42499
-5.91452981	9.267175254	none	cell42500
-0.018902073	5.599607048	none	cell42501
3.79347991	6.13062149	none	cell42502
0.607837608	5.058493194	none	cell42503
-3.994538555	8.527666625	none	cell42504
4.542769422	7.131678161	none	cell42505
0.020750125	4.283901271	none	cell42506
-1.05036659	4.94946104	none	cell42507
3.350971212	6.95018917	none	cell42508
2.098953476	4.622864303	none	cell42509
-5.027864943	8.603179512	none	cell42510
1.339483251	5.00722414	none	cell42511
0.335347523	3.523041305	none	cell42512
3.125952472	7.591581878	none	cell42513
0.251734485	6.218931255	none	cell42514
2.585796585	6.691602764	none	cell42515
-1.038330386	9.356361923	none	cell42516
0.761620869	5.370594558	none	cell42517
0.059086402	7.943942604	none	cell42518
2.686284055	5.498545227	none	cell42519
0.767811527	4.939205226	none	cell42520
4.247140398	6.028387126	none	cell42521
-1.487907658	8.730656204	none	cell42522
3.726179113	7.281615314	none	cell42523
-5.343638907	8.900633392	none	cell42524
-0.229566033	5.898952064	none	cell42525
2.182085266	4.514344749	none	cell42526
0.446292033	4.248967704	none	cell42527
-0.685542891	4.297664222	none	cell42528
0.071171751	6.960741577	none	cell42529
4.162117948	7.035214481	none	cell42530
1.31221663	4.180385646	none	cell42531
1.603213539	4.406126556	none	cell42532
4.716981878	6.578049716	none	cell42533
3.05993246	7.156987724	none	cell42534
5.407102575	7.162134704	none	cell42535
2.468637218	4.923552093	none	cell42536
-0.106235663	6.001593646	none	cell42537
-0.267550858	4.752724704	none	cell42538
2.963844289	5.513025817	none	cell42539
0.102885981	5.010560092	none	cell42540
2.121394624	5.271106777	none	cell42541
0.644144048	5.220408973	none	cell42542
-6.116093169	9.635745582	none	cell42543
2.757679453	5.474479255	none	cell42544
1.832276811	7.110786495	none	cell42545
1.503591408	4.026809749	none	cell42546
0.322426011	7.870982704	none	cell42547
-1.251949022	5.134119091	none	cell42548
3.27777194	6.072603282	none	cell42549
3.060358514	7.712206897	none	cell42550
1.929122438	4.576507148	none	cell42551
1.290238609	3.897868213	none	cell42552
-0.049768219	6.939294872	none	cell42553
3.708891382	5.584540901	none	cell42554
-1.157681475	4.536454257	none	cell42555
0.159427573	3.578505096	none	cell42556
3.285484066	5.958181438	none	cell42557
5.392897596	7.317717132	none	cell42558
0.114045968	5.416719493	none	cell42559
0.168669572	3.703229722	none	cell42560
-2.431090603	7.425400314	none	cell42561
1.970511188	5.092630443	none	cell42562
-0.362083362	5.474904117	none	cell42563
4.369381418	6.234326419	none	cell42564
0.987239947	3.832066116	none	cell42565
-0.161440069	4.727156219	none	cell42566
-0.419972482	8.867562828	none	cell42567
1.557835211	4.703070697	none	cell42568
5.08548831	5.759680328	none	cell42569
4.425150861	6.991815624	none	cell42570
0.053942194	3.717844543	none	cell42571
-4.444418917	9.16218048	none	cell42572
4.490184297	6.584886608	none	cell42573
2.198472252	5.814321575	none	cell42574
4.853991022	7.085235652	none	cell42575
0.86184608	8.489218292	none	cell42576
3.249666681	8.09664875	none	cell42577
4.95356225	6.832807598	none	cell42578
1.881874075	7.213573989	none	cell42579
0.562087347	4.392345008	none	cell42580
4.653207292	7.891597328	none	cell42581
1.890255441	4.969481048	none	cell42582
-1.13185818	4.698970851	none	cell42583
3.123454084	7.402185974	none	cell42584
-4.785228739	8.260387954	none	cell42585
4.679597368	5.729540405	none	cell42586
-0.578035975	5.163667736	none	cell42587
1.647844782	5.038258132	none	cell42588
3.949616422	7.39002901	none	cell42589
0.6191911	5.287822303	none	cell42590
4.343111982	6.512489376	none	cell42591
0.306387951	5.505708274	none	cell42592
0.622843613	3.454557714	none	cell42593
0.032603075	7.440909919	none	cell42594
3.232712736	7.033055839	none	cell42595
1.166694154	4.545864162	none	cell42596
-4.938129435	9.176271972	none	cell42597
4.238312711	8.73056179	none	cell42598
-4.726939211	9.331936416	none	cell42599
0.566762795	6.813540992	none	cell42600
4.947727194	5.245687541	none	cell42601
3.439018955	6.804144916	none	cell42602
-5.963719378	9.721764144	none	cell42603
2.654846897	5.411577281	none	cell42604
-4.180737744	6.707188663	none	cell42605
2.89316844	5.533254203	none	cell42606
-0.347661425	7.570034561	none	cell42607
0.425832381	7.026370105	none	cell42608
-4.279067526	8.559794959	none	cell42609
-4.122308741	10.23494583	none	cell42610
1.423764338	4.74889141	none	cell42611
-0.801593612	8.346293983	none	cell42612
-0.926077078	5.153804836	none	cell42613
-6.122344504	9.308412132	none	cell42614
3.706636896	7.35185152	none	cell42615
2.886279096	7.728398857	none	cell42616
2.981347313	5.92664915	none	cell42617
-4.211310397	7.502326545	none	cell42618
0.326170315	5.120829639	none	cell42619
1.284893384	4.121173915	none	cell42620
4.350292673	6.876842079	none	cell42621
5.001936426	6.36785036	none	cell42622
4.945671549	6.42643505	none	cell42623
-0.079039226	4.210184154	none	cell42624
4.130952348	7.232749996	none	cell42625
0.774785151	5.458747444	none	cell42626
5.577116956	6.006099281	none	cell42627
5.692022791	5.587904987	none	cell42628
2.258648147	7.119823036	none	cell42629
-5.376496325	8.563309249	none	cell42630
4.97920846	7.841064033	none	cell42631
2.384193887	5.587428626	none	cell42632
2.31285881	4.552893218	none	cell42633
2.650079002	8.20342308	none	cell42634
-5.096308718	9.3871389	none	cell42635
4.680438986	6.836263236	none	cell42636
5.057517996	7.084581432	none	cell42637
1.563007941	4.157030162	none	cell42638
0.577137639	3.677081165	none	cell42639
2.200904121	7.078379688	none	cell42640
-1.384815822	3.977764186	none	cell42641
2.537310352	5.549752769	none	cell42642
1.555785646	4.678118286	none	cell42643
4.665848722	7.794187126	none	cell42644
5.477164735	5.585900363	none	cell42645
1.024701705	4.012240943	none	cell42646
-4.459703932	7.661993083	none	cell42647
3.12446927	7.333753643	none	cell42648
-0.08975778	8.702530441	none	cell42649
0.12390404	7.663152275	none	cell42650
0.614612271	4.761591968	none	cell42651
1.729467859	5.005407867	none	cell42652
2.633253088	7.0760079	none	cell42653
-0.789019893	5.086020526	none	cell42654
4.317048063	7.165048179	none	cell42655
2.520609846	7.584077892	none	cell42656
2.979011049	6.39131504	none	cell42657
0.148175289	4.727547702	none	cell42658
-4.588496695	9.36620861	none	cell42659
3.936645975	5.28059679	none	cell42660
0.942054381	4.367801246	none	cell42661
4.939823141	6.240803775	none	cell42662
4.205908765	7.333656845	none	cell42663
1.019864192	7.537663516	none	cell42664
4.895773401	6.523170051	none	cell42665
-0.028868059	8.39499813	none	cell42666
2.338415374	6.051969108	none	cell42667
0.447489371	3.690758285	none	cell42668
5.64139842	5.544206199	none	cell42669
0.273941269	3.932772216	none	cell42670
1.075820794	5.419046936	none	cell42671
1.819940796	4.989115772	none	cell42672
-0.715456138	4.981699047	none	cell42673
0.783282389	3.748769817	none	cell42674
0.180250814	3.679104862	none	cell42675
0.440342297	3.59834176	none	cell42676
1.74928998	5.716905174	none	cell42677
5.108507147	6.326064166	none	cell42678
2.885497083	6.383889255	none	cell42679
2.206091871	4.918037948	none	cell42680
-0.79638649	5.505836067	none	cell42681
0.203881075	8.605297622	none	cell42682
-4.204915772	9.633857307	none	cell42683
-0.609373922	5.006694374	none	cell42684
-4.897343169	8.008335647	none	cell42685
0.039840569	4.279185829	none	cell42686
1.920973768	4.649457511	none	cell42687
-0.846887956	8.457238731	none	cell42688
-0.323637629	5.904941616	none	cell42689
3.685382833	6.444275436	none	cell42690
1.718062153	4.934243259	none	cell42691
-3.096653233	8.29492527	none	cell42692
0.004915347	3.988114414	none	cell42693
3.331109275	7.012439308	none	cell42694
-0.218875671	5.412740287	none	cell42695
0.442851414	3.713337955	none	cell42696
-2.819473992	7.844483909	none	cell42697
-0.837513248	5.779782829	none	cell42698
5.549966802	5.952160892	none	cell42699
-0.411054669	5.001209793	none	cell42700
0.209623983	3.578784284	none	cell42701
-1.368172834	6.55598217	none	cell42702
0.041617443	3.842353877	none	cell42703
0.079113712	5.307651576	none	cell42704
5.328697672	7.606595573	none	cell42705
0.149008085	6.293125686	none	cell42706
1.060160269	4.050617752	none	cell42707
-4.596501837	7.640225944	none	cell42708
3.890070429	4.974521217	none	cell42709
-1.790749083	6.106487808	none	cell42710
1.81026577	4.679227409	none	cell42711
0.78170978	3.726156768	none	cell42712
-1.103177319	8.963618812	none	cell42713
2.686057796	6.182143745	none	cell42714
0.255440285	6.055215892	none	cell42715
-0.516649793	4.967653808	none	cell42716
4.264444341	7.443820533	none	cell42717
1.61862122	4.941101608	none	cell42718
0.819431414	4.948808727	none	cell42719
-0.292445573	7.078320083	none	cell42720
-1.937245736	6.02681261	none	cell42721
0.649919738	3.468089876	none	cell42722
-4.998650084	8.248114166	none	cell42723
-0.462691056	7.029071388	none	cell42724
1.292857518	5.097630557	none	cell42725
3.096082439	5.725658473	none	cell42726
-5.573335657	9.945532379	none	cell42727
-0.213891307	4.88690382	none	cell42728
3.305605879	7.577990589	none	cell42729
3.640575876	7.562764701	none	cell42730
4.719284525	6.565563735	none	cell42731
3.150458088	6.478981075	none	cell42732
0.550991883	4.424433288	none	cell42733
5.075266351	6.128556308	none	cell42734
1.061469187	4.109237251	none	cell42735
2.326488962	5.143955287	none	cell42736
-0.025796274	5.559846935	none	cell42737
1.699999799	6.517738876	none	cell42738
-0.286300364	5.32203823	none	cell42739
0.775288095	4.309982357	none	cell42740
2.315270652	6.538655815	none	cell42741
1.150318732	3.936306056	none	cell42742
3.633181562	7.992145118	none	cell42743
5.294178953	6.055985507	none	cell42744
3.319075575	6.824333724	none	cell42745
4.850782385	6.7897616	none	cell42746
1.573542823	4.230105457	none	cell42747
0.072069009	4.113819656	none	cell42748
-4.074703703	9.520819244	none	cell42749
0.708934059	5.206087169	none	cell42750
2.76580595	5.961917934	none	cell42751
2.366995325	5.616392669	none	cell42752
-0.791972289	8.579535064	none	cell42753
4.830803861	6.176188526	none	cell42754
-0.213858674	6.086613235	none	cell42755
-0.34231375	5.050402221	none	cell42756
0.182803859	6.047316608	none	cell42757
4.268305292	7.347284374	none	cell42758
0.554234972	5.448620376	none	cell42759
-0.37378297	4.986349639	none	cell42760
-2.113799701	9.810286102	none	cell42761
0.026310166	5.119207439	none	cell42762
0.271518578	6.278042373	none	cell42763
2.471416464	5.660036621	none	cell42764
-2.094776044	9.33443695	none	cell42765
0.106785377	5.968728599	none	cell42766
5.412816038	7.850459632	none	cell42767
2.148009052	4.873289165	none	cell42768
-3.965781222	9.344109115	none	cell42769
0.857319226	4.617559013	none	cell42770
2.405125847	5.799394664	none	cell42771
2.692323675	8.034064826	none	cell42772
4.200734605	6.963164863	none	cell42773
-0.172540198	5.579012451	none	cell42774
-0.059039424	5.477804241	none	cell42775
1.021923771	3.803076324	none	cell42776
2.193268528	4.985281047	none	cell42777
3.600419035	7.233854827	none	cell42778
2.495837679	5.571713027	none	cell42779
-0.228956471	4.810877857	none	cell42780
0.080178996	3.718843278	none	cell42781
0.520326903	5.847919521	none	cell42782
5.303195467	5.822765884	none	cell42783
4.019149294	7.152313289	none	cell42784
1.545253267	4.156880912	none	cell42785
1.623416772	4.345758018	none	cell42786
2.887915125	6.187700328	none	cell42787
-6.515631209	9.251227912	none	cell42788
-0.368662281	5.02384716	none	cell42789
-0.056781063	4.001769599	none	cell42790
1.225840082	4.582369861	none	cell42791
4.133611669	7.261825618	none	cell42792
4.349783411	7.42753273	none	cell42793
3.08230709	6.848458824	none	cell42794
-3.898908387	8.199146804	none	cell42795
-5.944005976	9.300947723	none	cell42796
1.582664957	4.471888122	none	cell42797
-4.387478361	9.406282958	none	cell42798
0.49240612	5.488180694	none	cell42799
2.840479602	6.622600612	none	cell42800
-5.625108252	9.810630378	none	cell42801
1.56298851	4.165216979	none	cell42802
-0.425118371	8.284309921	none	cell42803
1.354936948	4.620811519	none	cell42804
4.477848043	8.7161594	none	cell42805
-4.074967633	8.66359764	none	cell42806
3.884390344	6.475480613	none	cell42807
-0.983918498	7.10348421	none	cell42808
1.917396536	5.606682357	none	cell42809
-1.768676291	7.639436302	none	cell42810
0.088656356	7.188033637	none	cell42811
-0.917064677	8.329024848	none	cell42812
-1.587328444	6.952145633	none	cell42813
3.714609613	6.540408191	none	cell42814
1.492542734	4.798482475	none	cell42815
5.927404871	5.872164306	none	cell42816
2.192541589	4.782763538	none	cell42817
2.863141288	6.450898704	none	cell42818
-1.200327406	5.726555881	none	cell42819
0.063582709	8.902106819	none	cell42820
-0.783190856	4.880969104	none	cell42821
-1.467337737	8.452055511	none	cell42822
0.191518714	5.271019039	none	cell42823
1.651558628	4.272381839	none	cell42824
0.402803769	5.224396285	none	cell42825
3.090023746	7.280731258	none	cell42826
-0.053752849	5.956136283	none	cell42827
-0.137596662	4.69069868	none	cell42828
2.166137924	6.723908481	none	cell42829
-0.927489767	8.985402641	none	cell42830
3.537452688	7.421249923	none	cell42831
0.595861842	3.928237972	none	cell42832
0.427642812	5.175023136	none	cell42833
-0.333731531	4.114646968	none	cell42834
1.071333756	3.819649276	none	cell42835
5.030185213	6.349205074	none	cell42836
1.954087963	5.132406768	none	cell42837
2.148272028	4.849821624	none	cell42838
-3.534620056	9.619019088	none	cell42839
-1.711646328	6.575395164	none	cell42840
-2.66034914	5.052436885	none	cell42841
1.269977679	4.794895229	none	cell42842
0.035668184	4.796276149	none	cell42843
2.114068498	5.444376525	none	cell42844
-0.36010122	5.014028129	none	cell42845
-5.731936465	9.027759132	none	cell42846
-6.024813185	9.425418434	none	cell42847
2.227698078	7.636376914	none	cell42848
1.892901649	4.889470157	none	cell42849
5.572267046	6.135051784	none	cell42850
1.640704622	4.160235939	none	cell42851
-0.489556635	8.373113212	none	cell42852
-3.199871788	6.164176998	none	cell42853
1.423138609	4.201983032	none	cell42854
2.556959381	6.825814304	none	cell42855
-1.108519564	7.954800186	none	cell42856
1.934502115	4.300840911	none	cell42857
-2.503695975	8.96886116	none	cell42858
5.740984907	5.551146087	none	cell42859
2.44058918	8.620643196	none	cell42860
4.76553153	6.303494033	none	cell42861
0.175466587	4.187938747	none	cell42862
-1.960705409	8.056764183	none	cell42863
2.195879688	5.122451839	none	cell42864
3.724026193	7.924143371	none	cell42865
0.190578272	5.48010498	none	cell42866
-0.690857539	8.679814872	none	cell42867
3.810254564	6.461650428	none	cell42868
3.047920694	5.402632293	none	cell42869
-0.45056274	7.670031127	none	cell42870
0.638587823	4.639556465	none	cell42871
4.285486211	6.641322669	none	cell42872
2.879191627	6.37270647	none	cell42873
-1.710410605	8.927164611	none	cell42874
4.407837381	7.700376567	none	cell42875
2.555468788	7.674994525	none	cell42876
1.280995478	4.02720314	none	cell42877
0.945601334	3.836053905	none	cell42878
2.429099788	5.443778572	none	cell42879
1.52765893	6.289006767	none	cell42880
4.127468099	5.475691375	none	cell42881
-3.780646811	9.440791664	none	cell42882
7.122542371	-6.152683678	none	cell42883
4.473144998	6.121339378	none	cell42884
-0.499387513	8.662312087	none	cell42885
0.984066357	3.889923152	none	cell42886
5.029647817	8.585469779	none	cell42887
4.897387972	6.338734683	none	cell42888
-2.770507822	7.821501312	none	cell42889
-4.325331459	8.675298271	none	cell42890
-3.857857476	8.995606956	none	cell42891
1.046347251	6.554404315	none	cell42892
0.110307535	4.504530487	none	cell42893
4.149245252	6.278420505	none	cell42894
1.696273079	4.457635459	none	cell42895
-1.470883856	4.414217052	none	cell42896
-0.190943489	7.661411342	none	cell42897
4.34667634	7.181468067	none	cell42898
-0.580256427	5.794688281	none	cell42899
4.864258279	6.37584835	none	cell42900
1.578818192	7.073674735	none	cell42901
4.278763761	6.90870243	none	cell42902
4.730546941	8.740426597	none	cell42903
0.185297777	7.193550643	none	cell42904
-2.521721373	9.55189949	none	cell42905
4.332788458	6.916750965	none	cell42906
1.570371499	6.698232231	none	cell42907
0.241719653	8.936994132	none	cell42908
-0.182368288	5.386451301	none	cell42909
1.257111659	4.955731449	none	cell42910
1.745315303	4.372636375	none	cell42911
5.751255979	5.485863265	none	cell42912
-6.426821242	9.325711784	none	cell42913
3.222321739	6.040961799	none	cell42914
-4.409811983	7.810279426	none	cell42915
1.172349443	4.074043331	none	cell42916
1.39953052	5.967282352	none	cell42917
-5.459137926	9.891531524	none	cell42918
2.700943699	7.462173995	none	cell42919
1.648769607	9.456541595	none	cell42920
3.821584692	6.994200286	none	cell42921
-0.313113208	4.645204124	none	cell42922
4.772129049	7.867347297	none	cell42923
4.513512602	6.429827747	none	cell42924
0.067292412	3.765521106	none	cell42925
5.323000421	6.226168212	none	cell42926
1.297948351	5.607327518	none	cell42927
2.480890503	7.318190631	none	cell42928
2.811745395	6.940778789	none	cell42929
0.797547211	4.152549324	none	cell42930
2.533452263	7.914213714	none	cell42931
-2.064330588	9.100528297	none	cell42932
-1.262375245	5.544927177	none	cell42933
-1.866243491	8.141151962	none	cell42934
0.851962437	6.425439891	none	cell42935
0.066516896	7.208836135	none	cell42936
0.827741613	4.536435184	none	cell42937
0.334050944	8.785237846	none	cell42938
2.120002737	6.495855388	none	cell42939
3.488973369	5.637174663	none	cell42940
0.250564685	3.945701656	none	cell42941
1.488889446	6.411985454	none	cell42942
1.290761938	4.252119598	none	cell42943
-1.692851315	6.68556982	none	cell42944
1.292243471	4.810686645	none	cell42945
2.097895612	5.214430866	none	cell42946
-1.44189621	9.244004783	none	cell42947
-1.248770962	6.870736179	none	cell42948
4.499680032	6.986663875	none	cell42949
-0.24702433	7.035424766	none	cell42950
4.766875734	6.306031284	none	cell42951
-1.973669777	9.025105056	none	cell42952
1.216393938	5.599239883	none	cell42953
-1.28715379	9.000570831	none	cell42954
-1.86516119	8.439443168	none	cell42955
3.426351537	7.281945285	none	cell42956
2.751252403	9.49564701	none	cell42957
3.416456451	7.060226974	none	cell42958
3.963809957	6.285408554	none	cell42959
0.260468831	5.978618679	none	cell42960
0.48890697	5.969057617	none	cell42961
4.400609483	7.438174304	none	cell42962
3.16282319	6.615093288	none	cell42963
-0.111251722	9.02695137	none	cell42964
2.975497951	8.545539436	none	cell42965
-0.187928672	8.822575149	none	cell42966
-0.014787475	7.452990112	none	cell42967
-3.267474661	5.899791297	none	cell42968
2.640576591	5.929994163	none	cell42969
0.415682008	3.566170034	none	cell42970
0.67807888	4.1691609	none	cell42971
1.523807993	4.335951862	none	cell42972
4.462576379	8.327278671	none	cell42973
-0.618805403	9.137563285	none	cell42974
0.489779284	7.329953727	none	cell42975
5.333246221	6.560044822	none	cell42976
1.508023133	4.357386169	none	cell42977
-5.849416266	9.128338394	none	cell42978
-1.897662292	9.255991516	none	cell42979
1.463205685	7.184763011	none	cell42980
0.350648572	7.969633636	none	cell42981
-1.06624038	9.6159206	none	cell42982
-4.57752038	7.80875164	none	cell42983
-5.167372713	10.08470112	none	cell42984
0.747918954	3.740660247	none	cell42985
1.780355682	6.500751552	none	cell42986
1.60418724	4.634542045	none	cell42987
0.421422352	8.555814323	none	cell42988
2.10005187	6.87064558	none	cell42989
-5.681401263	9.99605709	none	cell42990
-4.51230527	8.815915641	none	cell42991
-1.066774915	6.754142341	none	cell42992
1.47306632	4.689644393	none	cell42993
0.814488401	3.889359054	none	cell42994
-0.348706075	5.153396663	none	cell42995
2.838986625	7.509490547	none	cell42996
-2.040898094	9.210348663	none	cell42997
5.305325021	5.80859333	none	cell42998
0.893790474	5.808384475	none	cell42999
1.152104129	3.787406024	none	cell43000
-1.197778414	3.820782718	none	cell43001
0.745897164	3.979237136	none	cell43002
-0.119435022	5.231671867	none	cell43003
0.805502882	3.648975906	none	cell43004
2.5288875	6.358342227	none	cell43005
3.43729352	7.895244178	none	cell43006
3.293260326	5.954281864	none	cell43007
-1.567075024	7.659020481	none	cell43008
-0.684491942	-3.92502493	Epithelials	cell43009
0.294235935	5.864572582	none	cell43010
4.363491525	6.987565574	none	cell43011
4.970254411	6.837771472	none	cell43012
0.643193116	6.22098833	none	cell43013
-1.646112094	6.876095828	none	cell43014
3.443021049	6.34028202	none	cell43015
2.904458751	6.313856182	none	cell43016
2.646435489	8.024581489	none	cell43017
0.588713219	4.023693618	none	cell43018
2.228936662	5.293118057	none	cell43019
4.709185114	6.656923828	none	cell43020
